,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ASB3,1.444023754,-1.383935257,1.609935334,-0.859621643,0.389997641,0.99937919
ZNF275,1.444023754,-1.383935257,1.609935334,-0.859621643,0.389997641,0.99937919
NELFB,12.27290899,-0.502890503,0.585344615,-0.859135782,0.390265608,0.99937919
NUP98,9.69821348,0.576764148,0.671405485,0.859039971,0.390318464,0.99937919
ZNF449,1.008473839,1.660730719,1.933384591,0.858975874,0.390353827,0.99937919
ZNF788P,1.008473839,1.660730719,1.933384591,0.858975874,0.390353827,0.99937919
PSMB9,133.1540862,-0.208573535,0.242952893,-0.85849373,0.390619891,0.99937919
NCLN,21.34864503,0.408264557,0.475795947,0.858066488,0.390855751,0.99937919
EEF1B2,491.9840609,-0.189456604,0.220868709,-0.857779288,0.391014348,0.99937919
TTC5,6.17167897,0.688475648,0.8026327,0.85777174,0.391018517,0.99937919
RHOG,92.84212676,-0.231931135,0.270464703,-0.857528293,0.391152985,0.99937919
ST3GAL5,17.05437883,0.459228087,0.535528007,0.85752394,0.39115539,0.99937919
SLC9A8,3.262097378,1.055780684,1.231746104,0.857141485,0.391366697,0.99937919
ATG10,4.619714214,-0.770789419,0.899355795,-0.857046147,0.391419382,0.99937919
RHBDD1,2.647991509,1.11445183,1.300803653,0.856741006,0.391588036,0.99937919
RWDD3,1.708920985,-1.223235819,1.428084308,-0.856557146,0.391689678,0.99937919
AC092691.1,1.144871733,-1.729266582,2.019010947,-0.85649193,0.391725735,0.99937919
KYAT3,8.109471615,0.599364233,0.69987277,0.856390273,0.391781943,0.99937919
ZWINT,3.483369579,0.936012863,1.093011579,0.856361342,0.391797941,0.99937919
SMPD2,4.863131104,-0.729136772,0.851877425,-0.855917473,0.39204343,0.99937919
ZNF529,2.674013785,1.064981393,1.244293525,0.855892418,0.392057289,0.99937919
LILRB2,36.83263928,-0.38293947,0.44744016,-0.855845105,0.392083463,0.99937919
THEM6,4.766247958,-0.762180829,0.890905886,-0.85551217,0.39226767,0.99937919
SERPINH1,3.925433121,0.878896839,1.027338573,0.855508458,0.392269724,0.99937919
NUDT14,23.69710226,-0.384432193,0.449362693,-0.85550536,0.392271438,0.99937919
PDCD6,82.91402005,-0.246822612,0.288607628,-0.855218604,0.392430139,0.99937919
ARHGAP17,10.06941425,0.557012382,0.651358849,0.855154393,0.39246568,0.99937919
MAPKAPK5,10.35769479,0.557950828,0.652460194,0.855149224,0.392468542,0.99937919
SLC25A40,9.220087095,0.565432707,0.661361416,0.854952667,0.392577352,0.99937919
UTP11,29.74112689,-0.35170425,0.411394694,-0.854907114,0.392602572,0.99937919
CLINT1,57.96314232,-0.260404167,0.304633941,-0.85481009,0.392656291,0.99937919
SMARCC2,15.41692583,0.46373711,0.542809591,0.854327406,0.392923606,0.99937919
ZNF3,3.460672236,-0.957247164,1.120536642,-0.854275647,0.392952278,0.99937919
RIC1,3.469084662,0.969741321,1.135321031,0.854156045,0.393018534,0.99937919
ELMSAN1,14.84941045,-0.46698251,0.5467266,-0.854142655,0.393025952,0.99937919
ODF3L1,1.763815295,-1.299311136,1.521521827,-0.853954977,0.393129936,0.99937919
CLEC6A,3.132522454,-0.964375543,1.129372081,-0.853904182,0.393158082,0.99937919
CNNM2,1.196993347,-1.471637736,1.723822103,-0.853706269,0.39326776,0.99937919
ZNF585B,1.196993347,-1.471637736,1.723822103,-0.853706269,0.39326776,0.99937919
TMEM206,12.15282103,-0.492475497,0.576900645,-0.853657387,0.393294852,0.99937919
GNAI1,0.807217982,-1.924463105,2.25463083,-0.853560184,0.393348728,0.99937919
ZNF771,0.807217982,-1.924463105,2.25463083,-0.853560184,0.393348728,0.99937919
LYPD5,0.807217982,-1.924463105,2.25463083,-0.853560184,0.393348728,0.99937919
MAT2A,30.38821713,0.382561306,0.448292105,0.853375069,0.393451343,0.99937919
TMSB4X,5784.424548,0.190426825,0.223158954,0.853323703,0.393479819,0.99937919
NAIF1,1.024232998,1.65503684,1.939713374,0.853237835,0.393527426,0.99937919
DHX35,1.888613441,1.293671776,1.516584567,0.853016577,0.393650111,0.99937919
SNRPN,17.5175948,-0.418409371,0.490816186,-0.852476718,0.393949556,0.99937919
ALG10B,1.440030639,1.427731766,1.676341121,0.851695248,0.394383259,0.99937919
CCL4L2,41.37062909,1.117555497,1.312840694,0.851249891,0.394630554,0.99937919
SARNP,11.92864718,-0.518368639,0.609237541,-0.850848157,0.394853707,0.99937919
LILRB4,83.25257023,0.370877507,0.435892374,0.850846513,0.39485462,0.99937919
SAMHD1,264.7345937,0.20869188,0.245336799,0.850634235,0.394972566,0.99937919
SNX3,259.4939777,-0.201137687,0.236461047,-0.85061658,0.394982376,0.99937919
HPF1,21.97176587,-0.384606502,0.45220346,-0.850516496,0.395037993,0.99937919
RBM34,3.706871048,-0.838352217,0.985917281,-0.850327136,0.395143234,0.99937919
NR1H3,37.44828418,-0.438770612,0.516136184,-0.850106281,0.395266,0.99937919
PREB,7.325338113,0.630922081,0.742177318,0.850096151,0.395271632,0.99937919
TGM2,43.82009911,0.317275891,0.373268572,0.849993582,0.395328654,0.99937919
EPC2,12.67360128,-0.523764546,0.616649198,-0.849371973,0.395674344,0.99937919
PHB,89.0801544,-0.231065889,0.272114667,-0.849148969,0.395798405,0.99937919
TMF1,35.12985614,0.319346053,0.376080271,0.849143329,0.395801543,0.99937919
RHOBTB3,5.463656048,0.748119526,0.881038306,0.849133938,0.395806768,0.99937919
LGMN,143.6502459,0.612255991,0.721171871,0.848973755,0.395895896,0.99937919
AC016831.1,2.228411079,1.268677819,1.494504324,0.848895382,0.395939509,0.99937919
C19orf24,64.22853243,0.258164436,0.304126826,0.848870974,0.395953092,0.99937919
PYCR2,12.94692074,-0.472930877,0.557202209,-0.848759875,0.396014922,0.99937919
FHOD1,8.443180627,0.595922446,0.702326989,0.848497146,0.396161161,0.99937919
INAFM2,7.408937209,0.641051607,0.755569845,0.84843461,0.396195975,0.99937919
TRAPPC4,37.4407866,-0.315966784,0.37248998,-0.848255795,0.39629553,0.99937919
FIS1,129.1702188,-0.208678543,0.246046694,-0.848125776,0.396367928,0.99937919
CBX1,15.42178172,-0.433269356,0.510935495,-0.84799228,0.39644227,0.99937919
MIR34AHG,2.840425607,-0.937711824,1.106518963,-0.847443067,0.396748208,0.99937919
UHRF1BP1,5.079559122,0.779215036,0.919501978,0.847431604,0.396754595,0.99937919
VPS11,7.037406656,-0.61185544,0.722252762,-0.847148633,0.396912281,0.99937919
CNOT3,8.776516503,-0.55687622,0.657420671,-0.847062231,0.396960436,0.99937919
PPHLN1,17.14119432,0.428541343,0.506149341,0.846669764,0.397179216,0.99937919
PHPT1,129.8305093,0.214548599,0.253421542,0.846607583,0.397213886,0.99937919
ERI1,7.303529259,0.652631525,0.770884087,0.846601371,0.39721735,0.99937919
ZFHX2,0.932096116,-1.890883149,2.233725557,-0.846515429,0.39726527,0.99937919
MSH3,9.353337498,-0.551574768,0.651597962,-0.846495539,0.397276361,0.99937919
HLA-DRB1,3287.46912,-0.322232721,0.38067332,-0.84648097,0.397284485,0.99937919
MBOAT7,12.71815541,-0.518067615,0.612096289,-0.846382545,0.397339373,0.99937919
AGPAT4,9.757033041,-0.524628308,0.620417525,-0.845605237,0.397773003,0.99937919
BATF,7.513429991,-0.652370782,0.771666658,-0.845404911,0.397884804,0.99937919
KLHL6,14.34010819,0.482090564,0.570295974,0.845333978,0.397924395,0.99937919
FMN1,8.924921359,-0.594943398,0.703804525,-0.84532477,0.397929535,0.99937919
ETFBKMT,2.557666166,-0.981171992,1.160755348,-0.845287504,0.397950336,0.99937919
ATF2,8.853890508,0.577431908,0.683479224,0.844841932,0.398199099,0.99937919
SLC25A35,2.198739062,1.148970708,1.360108572,0.844763963,0.398242639,0.99937919
PES1,6.200717567,0.690872773,0.817841018,0.844751923,0.398249362,0.99937919
TSNARE1,0.906037615,-1.911989102,2.263602308,-0.844666528,0.398297053,0.99937919
CRNDE,0.906037615,-1.911989102,2.263602308,-0.844666528,0.398297053,0.99937919
PDPN,1.312916408,1.569987529,1.859495789,0.844308193,0.398497209,0.99937919
FCAR,1.312916408,1.569987529,1.859495789,0.844308193,0.398497209,0.99937919
ZNF436,0.604652569,2.001865895,2.371833226,0.844016297,0.398660299,0.99937919
APOM,0.604652569,2.001865895,2.371833226,0.844016297,0.398660299,0.99937919
C9orf116,0.604652569,2.001865895,2.371833226,0.844016297,0.398660299,0.99937919
ATP6V1B2,96.17567651,0.229651878,0.272145853,0.843855878,0.398749946,0.99937919
STXBP3,34.12033832,-0.314674153,0.372974051,-0.84368913,0.398843143,0.99937919
GSN,304.9066542,0.2262084,0.268129517,0.843653481,0.398863069,0.99937919
WARS2,3.811362023,0.903276946,1.071513933,0.842991321,0.399233298,0.99937919
STX16,14.10469351,0.465285246,0.551975681,0.842945192,0.399259097,0.99937919
PIH1D1,23.09960091,-0.37227108,0.441688847,-0.84283559,0.3993204,0.99937919
LRRC8D,11.16915363,0.54245475,0.643610511,0.84283078,0.399323091,0.99937919
PILRB,2.372158809,1.327106352,1.57503566,0.84258813,0.399458832,0.99937919
C11orf98,4.848208153,-0.749089916,0.889099654,-0.842526384,0.399493378,0.99937919
AC092803.2,0.991447837,1.60620645,1.906791882,0.84236065,0.399586112,0.99937919
TRIM3,0.991447837,1.60620645,1.906791882,0.84236065,0.399586112,0.99937919
PALD1,0.991447837,1.60620645,1.906791882,0.84236065,0.399586112,0.99937919
SCAMP3,10.72568952,0.521607521,0.619233829,0.842343388,0.399595771,0.99937919
TRHDE,1.297793377,1.635885736,1.942493433,0.842157666,0.399699707,0.99937919
SPIN4,1.619767272,-1.268041014,1.506521612,-0.841701177,0.399955239,0.99937919
AC002310.1,1.619767272,-1.268041014,1.506521612,-0.841701177,0.399955239,0.99937919
OARD1,17.0413437,0.435032237,0.516921578,0.841582661,0.400021598,0.99937919
SOCS4,10.35791248,0.587169983,0.697851202,0.841397108,0.400125505,0.99937919
AGTPBP1,18.90227374,-0.404214838,0.48059383,-0.841073715,0.40030664,0.99937919
PDRG1,11.59348828,-0.503608763,0.598801266,-0.841028221,0.400332125,0.99937919
FADS2,2.740684385,1.200843525,1.428631162,0.840555321,0.400597098,0.99937919
KLHL24,16.34901192,-0.433763749,0.516155102,-0.840374817,0.400698265,0.99937919
ZBED6CL,1.151598394,-1.605226315,1.910225762,-0.840333298,0.400721537,0.99937919
CCDC151,1.446801063,-1.585457089,1.886823598,-0.840278387,0.400752317,0.99937919
USE1,13.79233382,0.482106605,0.573768057,0.840246506,0.400770188,0.99937919
KIAA1191,7.080816332,0.660981721,0.78672444,0.840169298,0.40081347,0.99937919
CATSPER2,1.281400796,1.617131589,1.924826078,0.840144265,0.400827504,0.99937919
LINC00968,1.380766591,-1.471418813,1.75175594,-0.839967931,0.400926367,0.99937919
RICTOR,10.67336512,0.523272817,0.622969429,0.839965483,0.40092774,0.99937919
ZFAND6,41.39386333,0.296669557,0.353299778,0.839710567,0.401070687,0.99937919
CTF1,0.886867726,-1.748661439,2.082621897,-0.83964422,0.401107898,0.99937919
SMTN,0.886867726,-1.748661439,2.082621897,-0.83964422,0.401107898,0.99937919
YY2,1.188797056,-1.504756705,1.792257864,-0.839587168,0.401139896,0.99937919
LGALS12,1.188797056,-1.504756705,1.792257864,-0.839587168,0.401139896,0.99937919
EIF3G,97.13562177,-0.241198596,0.287316379,-0.839487805,0.40119563,0.99937919
PIK3CG,5.764544477,0.734181206,0.874698232,0.839353709,0.401270852,0.99937919
MBOAT2,0.841472773,-1.870368444,2.229223856,-0.839022263,0.401456817,0.99937919
CKAP4,12.68752712,0.522795748,0.623116816,0.839001187,0.401468643,0.99937919
ZNF814,3.614773462,-0.891985722,1.063540923,-0.838694311,0.401640871,0.99937919
DHX8,14.56587925,-0.456659319,0.544506099,-0.838667042,0.401656178,0.99937919
SLC22A18,9.922805732,-0.530050833,0.632035707,-0.838640644,0.401670996,0.99937919
CBR1,65.35928675,-0.246483432,0.293972368,-0.838457822,0.401773627,0.99937919
ZRANB1,7.256028547,0.632804326,0.755079631,0.838063033,0.401995303,0.99937919
PCED1A,3.901317598,-0.849250583,1.013496465,-0.837941337,0.402063651,0.99937919
AP4E1,6.001721077,0.741873133,0.885356394,0.837937285,0.402065927,0.99937919
JMJD6,13.80290098,-0.456870253,0.545274183,-0.837872517,0.402102305,0.99937919
AVEN,5.252906469,-0.695743619,0.830381853,-0.837859855,0.402109418,0.99937919
UQCRC1,62.21251873,-0.260741165,0.31132442,-0.837522365,0.402299011,0.99937919
POLDIP2,17.09943987,-0.409444713,0.488902932,-0.837476493,0.402324785,0.99937919
SUPT4H1,64.60728307,0.250022385,0.29865044,0.837174007,0.402494766,0.99937919
RAB38,6.454695209,-0.67902049,0.811101138,-0.837158842,0.402503289,0.99937919
ZNF816-ZNF321P,1.257014713,1.517785635,1.813974014,0.83671851,0.402750812,0.99937919
AC006333.2,3.054959438,0.984443991,1.176587551,0.836694209,0.402764475,0.99937919
PDE4D,1.214855557,-1.49173368,1.784024718,-0.836162002,0.403063772,0.99937919
HIST1H2BE,1.214855557,-1.49173368,1.784024718,-0.836162002,0.403063772,0.99937919
HEXDC,12.63265108,-0.51240814,0.612816686,-0.836152395,0.403069175,0.99937919
EPB41L3,42.78899844,-0.282076919,0.337372396,-0.836099582,0.403098883,0.99937919
AC009831.1,1.230956213,1.507478462,1.80339541,0.835911222,0.403204849,0.99937919
PARP14,56.55019348,0.30216581,0.361527732,0.835802577,0.403265976,0.99937919
DDI2,11.85597526,0.504612436,0.603941,0.83553267,0.40341786,0.99937919
TTC14,25.43683877,0.35484461,0.424761939,0.835396435,0.403494536,0.99937919
SLC5A3,6.805319466,0.717962014,0.85961188,0.835216486,0.403595829,0.99937919
CD163L1,1.772011585,-1.286349036,1.54046944,-0.835037037,0.403696855,0.99937919
ZBED4,6.902516156,-0.694015802,0.831133747,-0.835023009,0.403704753,0.99937919
AC109826.1,6.582614114,-0.756004985,0.905632784,-0.834780938,0.403841061,0.99937919
ATF6,26.65484943,0.351325512,0.420939299,0.834622743,0.403930153,0.99937919
CSNK2A1,38.79358355,-0.308765541,0.369960284,-0.834591047,0.403948005,0.99937919
RAB3IP,1.107839633,-1.558550914,1.867939652,-0.834368986,0.404073088,0.99937919
CEP78,2.637448543,1.06511815,1.27678663,0.834217813,0.404158255,0.99937919
CPNE3,24.68983443,-0.365315033,0.438172964,-0.833723354,0.404436895,0.99937919
GCNT1,10.80185677,0.539163886,0.646766061,0.833630455,0.404489258,0.99937919
RETREG3,5.843450221,0.772537557,0.927005484,0.833368919,0.404636698,0.99937919
RACGAP1,2.830759688,-0.923487154,1.108269332,-0.83326961,0.404692691,0.99937919
CCAR1,26.3743348,0.347004863,0.41649768,0.833149568,0.404760381,0.99937919
KIAA0040,8.658716449,-0.593883057,0.71336228,-0.832512559,0.405119692,0.99937919
LINC01943,6.943207925,-0.63971864,0.768428938,-0.832502015,0.405125641,0.99937919
MINDY3,5.387748256,0.71027613,0.853235611,0.832450171,0.405154893,0.99937919
ARPC3,862.3982159,-0.149787169,0.18002668,-0.832027615,0.405393357,0.99937919
MLLT10,16.89904759,-0.45730453,0.549647497,-0.83199602,0.405411191,0.99937919
DDX31,2.975309694,0.958693591,1.152440202,0.83188142,0.40547588,0.99937919
TNRC6C,2.975309694,0.958693591,1.152440202,0.83188142,0.40547588,0.99937919
AREG,13.0971811,-0.643931631,0.774121614,-0.831822312,0.405509248,0.99937919
ATXN7L3,7.880644055,-0.639210908,0.768689453,-0.831559359,0.40565771,0.99937919
ANKRD6,1.741326549,1.284983062,1.546063203,0.831132298,0.405898896,0.99937919
C9orf16,158.5566629,0.232739917,0.280084515,0.830963172,0.405994435,0.99937919
CEP126,2.858121254,-1.013589762,1.219836351,-0.830922739,0.406017277,0.99937919
TBCC,11.70798479,-0.502117522,0.604378381,-0.830799939,0.406086657,0.99937919
INPP5B,3.660334979,-0.819322503,0.986276675,-0.830722781,0.406130254,0.99937919
ICAM1,22.44426328,0.366652163,0.441433683,0.830593988,0.406203032,0.99937919
MNDA,344.6193197,0.181165144,0.218126712,0.830550017,0.406227881,0.99937919
HECTD2,1.712957597,1.289331204,1.553601312,0.829898375,0.406596244,0.99937919
MTIF2,15.08481284,-0.448659067,0.540732742,-0.829724247,0.406694709,0.99937919
HSH2D,3.835075725,-0.809793268,0.976483853,-0.829295094,0.406937446,0.99937919
AC006449.6,1.222759923,1.495760184,1.804620555,0.828850242,0.407189154,0.99937919
ELP1,4.242244565,0.797885857,0.963161295,0.828403156,0.40744222,0.99937919
SWSAP1,3.887357412,0.858076904,1.035841669,0.828386161,0.407451841,0.99937919
MBNL3,4.156375855,0.855221207,1.032486364,0.82831235,0.40749363,0.99937919
EPAS1,14.78598367,0.454009241,0.548357789,0.827943452,0.407702525,0.99937919
AHNAK2,1.384369862,1.636554389,1.976787452,0.827885865,0.407735141,0.99937919
DNAJB14,35.94084624,0.351013031,0.424116983,0.827632576,0.407878614,0.99937919
NUDT18,7.755719086,-0.591069126,0.714226813,-0.827565019,0.407916886,0.99937919
MAN1B1-DT,1.46966914,1.526890657,1.845193046,0.827496429,0.407955745,0.99937919
CALCOCO1,12.35417132,-0.50854711,0.614604819,-0.827437558,0.4079891,0.99937919
TAS2R14,1.893327651,-1.152359271,1.392835823,-0.827347526,0.408040114,0.99937919
AC015912.3,2.657621204,1.059634381,1.28083009,0.827302848,0.40806543,0.99937919
MICA,8.294260882,-0.577779682,0.698454093,-0.827226425,0.408108737,0.99937919
IGFBP4,4.465446424,-0.894863585,1.082328217,-0.826795025,0.40835325,0.99937919
AC008440.2,0.869005516,-1.730528298,2.093075242,-0.826787429,0.408357557,0.99937919
FP565260.3,0.869005516,-1.730528298,2.093075242,-0.826787429,0.408357557,0.99937919
MGAT4A,39.54361737,0.381576079,0.461780874,0.826314169,0.408625898,0.99937919
ACY1,0.567076185,-2.288705854,2.769978524,-0.826254007,0.408660018,0.99937919
HIST1H2BN,0.567076185,-2.288705854,2.769978524,-0.826254007,0.408660018,0.99937919
CSPP1,8.320019088,-0.554907744,0.67165915,-0.826174621,0.408705043,0.99937919
GRK3,26.07803444,0.343975721,0.416347614,0.826174355,0.408705193,0.99937919
TRIM38,45.39112513,0.312495464,0.3783022,0.826047178,0.40877733,0.99937919
NANP,2.271628628,1.160067718,1.404488806,0.825971494,0.408820262,0.99937919
PTBP2,2.607010057,1.08293935,1.311312086,0.825844101,0.408892534,0.99937919
RTCB,38.54198358,-0.326093415,0.394934842,-0.825689151,0.408980448,0.99937919
TXNRD3,0.823610563,-1.851177409,2.242270748,-0.825581572,0.409041492,0.99937919
CATSPERG,0.823610563,-1.851177409,2.242270748,-0.825581572,0.409041492,0.99937919
FAM120A,52.81789622,0.292595658,0.354482415,0.825416568,0.409135132,0.99937919
EPB41L1,3.182781444,1.093756796,1.325114306,0.825405621,0.409141345,0.99937919
TTC7B,3.410913353,0.986627015,1.195434929,0.825328916,0.409184879,0.99937919
SEC24C,4.535811041,0.784707529,0.951054666,0.825091929,0.409319401,0.99937919
XYLT2,1.403465397,1.424332075,1.726582729,0.824942849,0.409404038,0.99937919
LUC7L2,18.82310846,-0.384171315,0.465768111,-0.824812402,0.409478104,0.99937919
WDFY3,12.31452847,-0.468661246,0.568546259,-0.824315064,0.409760561,0.99937919
CLCN3,15.15174692,0.431595586,0.524095343,0.82350586,0.410220386,0.99937919
ACTN4,50.9765391,0.307760745,0.373762404,0.823412794,0.41027329,0.99937919
NCBP1,7.640716152,0.600297278,0.729175737,0.823254597,0.410363227,0.99937919
ARGLU1,67.51044146,0.24017742,0.291745069,0.823244144,0.41036917,0.99937919
PNO1,17.36246652,0.406347246,0.493621605,0.823195829,0.41039664,0.99937919
C14orf119,65.32560697,-0.271615135,0.329953149,-0.82319304,0.410398226,0.99937919
DIMT1,12.50746497,0.486938886,0.591559988,0.823143716,0.410426272,0.99937919
ZNF131,11.91835538,0.510801662,0.620887512,0.822695984,0.4106809,0.99937919
LNPEP,27.16899087,0.352057891,0.427935221,0.822689683,0.410684484,0.99937919
MTR,15.39602813,-0.439560706,0.534312964,-0.822665247,0.410698383,0.99937919
EXOSC3,14.07719631,0.456285787,0.554699285,0.822582252,0.410745595,0.99937919
MKNK1,33.32626588,0.360523351,0.438290367,0.822567364,0.410754064,0.99937919
TRIM47,6.473731368,-0.627503841,0.762908788,-0.822514895,0.410783913,0.99937919
RNF170,7.333737191,0.612083338,0.74440476,0.82224533,0.410937285,0.99937919
C8orf59,74.82258417,-0.240168553,0.292150235,-0.822072087,0.411035871,0.99937919
PRKAR1B,3.866384766,0.886546788,1.078854682,0.821748103,0.411220276,0.99937919
NFYB,9.135221157,0.549539892,0.668956264,0.821488521,0.41136806,0.99937919
RBM39,106.5335192,0.234596723,0.285671791,0.821210672,0.411526279,0.99937919
ASPM,0.896371695,-1.851936477,2.255690612,-0.821006421,0.411642611,0.99937919
TESK2,5.398378065,-0.765055239,0.932085355,-0.820799549,0.411760456,0.99937919
PSMA5,84.50802419,-0.231619136,0.282256884,-0.820596944,0.411875889,0.99937919
CHUK,7.2734239,0.610555957,0.74405857,0.820575129,0.411888319,0.99937919
C12orf66,3.241174571,-0.887229812,1.081345659,-0.820486775,0.411938665,0.99937919
IRF4,1.799544328,-1.18975374,1.450166005,-0.820425893,0.411973359,0.99937919
METAP2,63.2367829,-0.269339024,0.328414732,-0.820118582,0.41214851,0.99937919
TENT4B,5.776646574,0.691187942,0.842805079,0.820104148,0.412156737,0.99937919
ELMOD2,6.938750246,0.648183523,0.790375243,0.820095933,0.41216142,0.99937919
TEX261,6.867722812,0.643623486,0.784930714,0.819974903,0.412230414,0.99937919
PSMA2,105.913436,0.216208693,0.263753947,0.819736333,0.412366433,0.99937919
ADAT2,1.391906754,-1.406983643,1.716408014,-0.819725631,0.412372535,0.99937919
IL6,0.709321817,2.274821532,2.775116027,0.819721233,0.412375043,0.99937919
ELF3,0.922430196,-1.8347786,2.239251352,-0.819371438,0.412574526,0.99937919
CASTOR2,0.922430196,-1.8347786,2.239251352,-0.819371438,0.412574526,0.99937919
EXOC4,9.953496163,0.558188584,0.681254872,0.81935353,0.412584739,0.99937919
AC146944.4,1.464034466,-1.563713,1.908737819,-0.819239282,0.412649907,0.99937919
A2M-AS1,1.516784887,-1.353158518,1.651915308,-0.819145214,0.412703568,0.99937919
DDAH2,79.89877623,-0.243730335,0.297559938,-0.819096608,0.412731297,0.99937919
ZNF649,3.025920841,0.95020998,1.160239086,0.818977736,0.412799116,0.99937919
SLC12A2,4.643386031,0.835693154,1.020434736,0.818957964,0.412810397,0.99937919
IDNK,6.654008868,0.67574306,0.825374025,0.818711324,0.412951135,0.99937919
PRPF18,11.06435065,0.49841371,0.608862823,0.818597706,0.413015976,0.99937919
DTX2,8.5752504,-0.547312416,0.668879557,-0.818252569,0.413212984,0.99937919
MCOLN3,4.589568848,0.763706383,0.933466127,0.818140435,0.413277002,0.99937919
PSIP1,17.47672134,-0.422799567,0.516899825,-0.817952622,0.413384241,0.99937919
SUCLG1,53.53778625,-0.261352628,0.319534457,-0.817916886,0.413404648,0.99937919
CRELD1,7.460601876,0.693309746,0.847715098,0.817857023,0.413438833,0.99937919
UNC45A,8.864524487,-0.545354138,0.667175542,-0.81740727,0.413695722,0.99937919
SPINT2,62.8574946,-0.250915642,0.307043417,-0.817199224,0.413814586,0.99937919
TMEM161B,7.631480865,0.631755783,0.773150627,0.817118633,0.413860636,0.99937919
TECPR1,6.381097867,-0.660645354,0.809795986,-0.815817028,0.414604793,0.99937919
GFOD1,2.958080905,0.979188845,1.200387463,0.815727317,0.414656111,0.99937919
CARD14,1.232425843,1.482513332,1.817577802,0.8156533,0.414698456,0.99937919
POMGNT1,7.882180528,0.630796734,0.773396078,0.815619257,0.414717932,0.99937919
C6orf89,21.67791693,-0.360252017,0.441696995,-0.815608937,0.414723836,0.99937919
CSDE1,102.8350212,0.210216552,0.25776834,0.815525104,0.414771801,0.99937919
RAPGEF1,31.93471028,0.324214157,0.398151498,0.814298474,0.415473984,0.99937919
FUK,0.982618126,1.560597548,1.916500798,0.814295277,0.415475815,0.99937919
BLOC1S3,2.179402609,1.117637138,1.372586594,0.814256196,0.415498198,0.99937919
ZNF776,3.495098203,-0.832282544,1.022553276,-0.81392585,0.415687431,0.99937919
KNSTRN,7.06216209,-0.585496835,0.719379785,-0.813891142,0.415707316,0.99937919
GYPC,99.4469763,-0.26872461,0.330248112,-0.813705212,0.415813848,0.99937919
PRKCI,4.946525535,0.744084529,0.914529959,0.813625099,0.415859755,0.99937919
JTB,97.43761777,-0.217306999,0.267106164,-0.813560404,0.415896829,0.99937919
SNRNP35,19.09447889,-0.395212148,0.485942221,-0.81329041,0.416051574,0.99937919
GPATCH8,19.42284669,0.391428589,0.481330781,0.813221602,0.416091016,0.99937919
CEP85,3.47917248,-0.848648762,1.04410039,-0.812803798,0.416330558,0.99937919
DR1,28.68788837,-0.355065976,0.436847521,-0.812791556,0.416337578,0.99937919
GBE1,7.608402461,0.625207226,0.769324297,0.812670584,0.416406951,0.99937919
AL359643.3,1.205189637,-1.451853206,1.78692678,-0.81248612,0.416512748,0.99937919
TMEM160,80.24120047,-0.225306767,0.277319744,-0.812444019,0.416536897,0.99937919
DYSF,2.169570126,1.25283964,1.542205286,0.812368919,0.416579975,0.99937919
CSF2RA,30.79924598,-0.340661544,0.419448913,-0.812164564,0.41669721,0.99937919
ELOF1,17.27837611,-0.401075656,0.494255984,-0.811473545,0.417093779,0.99937919
TPT1,3008.172061,-0.143328111,0.176736366,-0.810971243,0.417382186,0.99937919
RASAL3,6.553681405,-0.632733897,0.780472894,-0.810705794,0.417534645,0.99937919
ATP2B1-AS1,20.37143665,0.439723709,0.542408285,0.810687671,0.417545055,0.99937919
EHHADH,2.518530602,1.034863034,1.276637633,0.810616112,0.417586161,0.99937919
CKB,2.082303769,-1.089648639,1.344324357,-0.810554859,0.417621349,0.99937919
PLXNA2,3.522297819,-0.910214241,1.123112608,-0.810438984,0.41768792,0.99937919
AL450998.2,4.74597779,-0.749578346,0.924960473,-0.810389599,0.417716294,0.99937919
CLTB,78.71976132,-0.259567859,0.320310944,-0.810362129,0.417732077,0.99937919
GGCX,13.97217591,-0.432969114,0.534445915,-0.81012709,0.417867136,0.99937919
ELP4,7.518479622,-0.613126121,0.757038826,-0.809900496,0.417997367,0.99937919
SKI,17.72879413,0.404152611,0.499126481,0.809719834,0.418101216,0.99937919
LMLN,1.414808347,1.380844564,1.705626644,0.809581962,0.418180479,0.99937919
POLR1D,65.86222822,-0.248777207,0.30741674,-0.809250683,0.418370967,0.99937919
ZNF43,4.946025014,-0.729369387,0.901320316,-0.809223285,0.418386724,0.99937919
ENY2,135.8193996,-0.193280628,0.238858916,-0.809183227,0.418409761,0.99937919
ARFGAP1,4.51122217,0.772819306,0.955223534,0.809045504,0.418488973,0.99937919
EPB41L4A-AS1,14.36591054,-0.473308405,0.585070748,-0.808976361,0.418528743,0.99937919
IL15,7.19869074,0.609321241,0.753227326,0.808947339,0.418545438,0.99937919
SMIM10,1.45956988,1.411631163,1.745531167,0.80871152,0.4186811,0.99937919
EMC6,55.85417109,-0.26427263,0.326783563,-0.808708455,0.418682863,0.99937919
ARMC7,3.368831623,0.894924881,1.106750306,0.808605949,0.418741842,0.99937919
RTF2,58.0856911,-0.253204072,0.313153209,-0.808562919,0.418766601,0.99937919
HSP90B1,414.6693632,0.183723742,0.227234875,0.808519123,0.418791802,0.99937919
FGL2,76.61897041,-0.272121748,0.336599756,-0.808443095,0.418835552,0.99937919
PIK3CB,17.26840614,0.40809885,0.504820397,0.808404043,0.418858025,0.99937919
NSD1,32.86614099,-0.303279399,0.375223014,-0.808264387,0.418938399,0.99937919
