,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SMIM26,7.417235994,-0.644338287,0.757200183,-0.850948404,0.394798015,0.999736701
ATP5MG,48.93251614,-0.266713397,0.313445652,-0.850907947,0.39482049,0.999736701
NXPE3,1.489502948,-1.4195933,1.669153832,-0.850486799,0.395054496,0.999736701
ZNRF1,1.489502948,-1.4195933,1.669153832,-0.850486799,0.395054496,0.999736701
ATP5F1E,105.6017163,-0.210251526,0.247245595,-0.850375214,0.395116512,0.999736701
PPHLN1,4.318446961,0.836099516,0.983322015,0.850280482,0.395169166,0.999736701
ORC2,1.30106928,1.540648046,1.813718362,0.849441721,0.395635546,0.999736701
ZMAT3,1.30106928,1.540648046,1.813718362,0.849441721,0.395635546,0.999736701
SKAP1,11.59205985,-0.51901764,0.611021307,-0.849426418,0.395644058,0.999736701
CYLD,10.57967268,-0.522394447,0.615016323,-0.849399322,0.39565913,0.999736701
C12orf75,5.756406178,0.754961995,0.888871795,0.849348578,0.395687357,0.999736701
BTBD7,1.495475896,-1.364331235,1.606332689,-0.849345372,0.395689141,0.999736701
INSIG1,0.820852197,1.933373383,2.277526975,0.848891541,0.395941646,0.999736701
MRFAP1,5.123805542,-0.756322409,0.89155712,-0.848316268,0.39626186,0.999736701
ACO1,1.207988938,1.523317045,1.79609247,0.848128407,0.396366463,0.999736701
SPOUT1,1.207988938,1.523317045,1.79609247,0.848128407,0.396366463,0.999736701
FAM136A,2.402830776,1.086825573,1.282069148,0.847712134,0.396598307,0.999736701
BLZF1,1.678418105,-1.309801329,1.545222002,-0.847646051,0.396635119,0.999736701
CD2AP,1.601098627,1.348165801,1.590664963,0.847548561,0.396689432,0.999736701
CCND3,9.286426733,-0.558787886,0.659531372,-0.847249895,0.396855848,0.999736701
IFI27L2,5.281486424,-0.764267671,0.902571069,-0.846767304,0.397124836,0.999736701
HLA-DRB1,18.17438794,0.415606158,0.490915486,0.846594108,0.397221399,0.999736701
ZBTB17,0.76219193,1.872251495,2.211926304,0.846434843,0.397310208,0.999736701
RIOX2,0.76219193,1.872251495,2.211926304,0.846434843,0.397310208,0.999736701
FBXL4,0.76219193,1.872251495,2.211926304,0.846434843,0.397310208,0.999736701
HNRNPA1L2,0.76219193,1.872251495,2.211926304,0.846434843,0.397310208,0.999736701
BCL2L12,0.76219193,1.872251495,2.211926304,0.846434843,0.397310208,0.999736701
MYCBP,1.539291823,-1.34948414,1.594408447,-0.846385469,0.397337742,0.999736701
ACTR3,17.79571825,0.410037764,0.484521839,0.846273027,0.397400451,0.999736701
LATS1,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
MTURN,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
NUP205,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
FAM122C,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
CAMSAP1,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
WEE1,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
DHCR7,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
DDX11,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
KMT2D,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
PLAGL2,0.486429756,2.416881348,2.856291418,0.846160631,0.397463141,0.999736701
DAXX,1.154119028,-1.674193057,1.97878454,-0.846071426,0.3975129,0.999736701
CTBP1,2.631818925,1.029467523,1.216998609,0.845906902,0.397604682,0.999736701
RBP4,1.384289769,1.502876959,1.776741084,0.845861545,0.397629987,0.999736701
SEPSECS-AS1,0.827786624,1.832214821,2.167140033,0.845452898,0.397858021,0.999736701
AL117339.5,0.827786624,1.832214821,2.167140033,0.845452898,0.397858021,0.999736701
IKZF4,0.827786624,1.832214821,2.167140033,0.845452898,0.397858021,0.999736701
CA11,0.827786624,1.832214821,2.167140033,0.845452898,0.397858021,0.999736701
DRG1,0.827786624,1.832214821,2.167140033,0.845452898,0.397858021,0.999736701
PSMA5,11.44025101,0.499715708,0.591537049,0.844774995,0.398236478,0.999736701
MYO5A,1.378316821,1.462868816,1.732976591,0.844136513,0.398593126,0.999736701
COPRS,1.378316821,1.462868816,1.732976591,0.844136513,0.398593126,0.999736701
ESF1,3.040590464,0.958622579,1.136420067,0.84354598,0.398923162,0.999736701
MCOLN1,0.79997119,-1.949568553,2.31173529,-0.84333555,0.399040806,0.999736701
TIGD1,0.815172298,1.832249732,2.174012449,0.842796339,0.399342356,0.999736701
NADSYN1,0.815172298,1.832249732,2.174012449,0.842796339,0.399342356,0.999736701
RFXAP,0.815172298,1.832249732,2.174012449,0.842796339,0.399342356,0.999736701
AC005921.2,0.815172298,1.832249732,2.174012449,0.842796339,0.399342356,0.999736701
DNAJC15,5.050248469,0.744863052,0.883903354,0.842697393,0.399397705,0.999736701
LDHB,42.48253297,-0.317114149,0.376726841,-0.841761497,0.399921468,0.999736701
MED13,2.237811379,-1.150478142,1.367172963,-0.841501532,0.400067027,0.999736701
SAFB,3.897585556,0.872320672,1.036877404,0.841295865,0.400182207,0.999736701
ZMYM4,1.319656554,1.574328203,1.873284937,0.840410432,0.400678302,0.999736701
TMEM156,1.918311641,1.326718835,1.579383788,0.84002308,0.400895446,0.999736701
WDR26,0.864961173,1.902756499,2.265135861,0.840018708,0.400897898,0.999736701
MAST4,1.551309753,1.323779653,1.576104977,0.839905763,0.400961226,0.999736701
VRK1,1.315282469,-1.466204637,1.746388982,-0.839563609,0.40115311,0.999736701
TMEM30A,3.024668239,0.948340821,1.129728304,0.839441499,0.401221605,0.999736701
RASSF3,2.618911549,1.05623194,1.259801948,0.838411103,0.401799856,0.999736701
DHX16,1.16655671,-1.544745409,1.843314408,-0.838026005,0.402016098,0.999736701
OTUD5,1.16655671,-1.544745409,1.843314408,-0.838026005,0.402016098,0.999736701
AARS,1.16655671,-1.544745409,1.843314408,-0.838026005,0.402016098,0.999736701
LPIN2,6.496558327,0.636769692,0.760146531,0.837693347,0.402202951,0.999736701
RB1CC1,1.957033768,1.221466509,1.458645188,0.837397963,0.40236891,0.999736701
SNX27,0.852346847,1.902908341,2.272565883,0.837339131,0.40240197,0.999736701
NCAPD3,0.852346847,1.902908341,2.272565883,0.837339131,0.40240197,0.999736701
ALG5,1.709547769,1.295000522,1.547053544,0.837075437,0.402550166,0.999736701
ABR,1.118127071,1.626295498,1.943543915,0.836768074,0.402722946,0.999736701
TXNL4A,8.798887057,-0.543354742,0.649706495,-0.836308004,0.402981652,0.999736701
PRR7,1.647144568,1.292331248,1.546225934,0.835797163,0.403269023,0.999736701
LTBP3,1.153942384,-1.52922697,1.830351241,-0.835482795,0.40344593,0.999736701
RAB11FIP1,10.18835934,0.535713822,0.641450108,0.835160545,0.403627321,0.999736701
UBE2I,12.84006231,-0.458259824,0.548748726,-0.835099568,0.40366165,0.999736701
RBL2,5.164576149,-0.764392225,0.915575527,-0.834876208,0.403787412,0.999736701
COMMD7,5.577179922,0.709747869,0.851095526,0.833922689,0.404324551,0.999736701
PTPN7,6.629943071,0.63859053,0.766088275,0.833573037,0.404521625,0.999736701
DHRS1,1.229136555,-1.618918318,1.943399316,-0.833034315,0.404825376,0.999736701
STK40,0.759605148,-1.842309192,2.211626656,-0.833010936,0.404838561,0.999736701
TDP1,0.759605148,-1.842309192,2.211626656,-0.833010936,0.404838561,0.999736701
SPPL2B,0.759605148,-1.842309192,2.211626656,-0.833010936,0.404838561,0.999736701
STMN1,2.495162923,-1.05120281,1.263174505,-0.832191281,0.405300985,0.999736701
ARHGAP10,1.147969436,-1.6000909,1.923970826,-0.831660688,0.405600496,0.999736701
COX4I1,52.33505383,-0.26472621,0.318489811,-0.831192085,0.405865125,0.999736701
ZNF654,1.514063171,-1.328902895,1.599223823,-0.830967421,0.405992034,0.999736701
PTPN22,2.588820508,1.013585396,1.219796655,0.830946201,0.406004022,0.999736701
CAPZB,15.07618256,-0.433650716,0.52200646,-0.830738218,0.406121531,0.999736701
SH3KBP1,7.664875996,0.584198993,0.703245675,0.830718216,0.406132833,0.999736701
SOS1,2.87608645,0.964835095,1.161848334,0.830431191,0.406295037,0.999736701
OTUB1,3.597938682,0.836809652,1.008133554,0.830058328,0.406505806,0.999736701
EPS8L2,1.176787338,1.52120443,1.8329339,0.82992869,0.406579103,0.999736701
ATP5PO,15.66751076,0.432810606,0.521618547,0.82974543,0.40668273,0.999736701
CCL28,0.870979714,-1.861684368,2.245099307,-0.82922139,0.406979143,0.999736701
MED25,0.870979714,-1.861684368,2.245099307,-0.82922139,0.406979143,0.999736701
FAM76B,2.566464497,-1.027715257,1.239396461,-0.829206223,0.406987724,0.999736701
RAD1,1.13535511,-1.583613235,1.910021934,-0.829107356,0.407043662,0.999736701
PARVB,1.13535511,-1.583613235,1.910021934,-0.829107356,0.407043662,0.999736701
PDE3B,2.461784092,1.019662659,1.229894271,0.829065297,0.407067459,0.999736701
PRPS2,1.721637635,1.287364051,1.553845793,0.828501809,0.407386371,0.999736701
ACTA2,1.721637635,1.287364051,1.553845793,0.828501809,0.407386371,0.999736701
JPT1,10.52291671,-0.513186745,0.619536912,-0.828339256,0.407478397,0.999736701
MRPS16,3.395122538,-0.931009545,1.124254532,-0.828112779,0.407606633,0.999736701
RBM39,18.65258513,0.388659417,0.469335212,0.828106238,0.407610337,0.999736701
RTN4IP1,0.749284555,1.934445573,2.336196548,0.828032031,0.40765236,0.999736701
THOC3,2.29091164,-1.181290111,1.427464109,-0.827544527,0.407928495,0.999736701
KDM6A,0.741017873,-1.842187219,2.226124469,-0.827531095,0.407936105,0.999736701
PNPLA2,0.741017873,-1.842187219,2.226124469,-0.827531095,0.407936105,0.999736701
ASCC1,0.741017873,-1.842187219,2.226124469,-0.827531095,0.407936105,0.999736701
WARS,0.741017873,-1.842187219,2.226124469,-0.827531095,0.407936105,0.999736701
GAN,0.741017873,-1.842187219,2.226124469,-0.827531095,0.407936105,0.999736701
RSAD1,0.741017873,-1.842187219,2.226124469,-0.827531095,0.407936105,0.999736701
NIFK,5.22517827,-0.751030891,0.907888714,-0.827227918,0.408107891,0.999736701
METTL26,5.220166897,0.70527478,0.852695097,0.827112507,0.408173296,0.999736701
ZNRD1,5.372725014,0.683714477,0.826855246,0.826885335,0.408302056,0.999736701
BAZ2A,2.570233233,1.002412727,1.212579007,0.826678279,0.408419436,0.999736701
GZMM,7.200171101,0.643704021,0.778718165,0.826620015,0.408452469,0.999736701
COTL1,18.99125182,-0.404653408,0.489972076,-0.825870345,0.408877644,0.999736701
BCCIP,2.294471059,1.102712726,1.33534794,0.825786817,0.408925033,0.999736701
HEXDC,2.294471059,1.102712726,1.33534794,0.825786817,0.408925033,0.999736701
JAKMIP1,0.743604656,1.837535991,2.225218526,0.825777769,0.408930167,0.999736701
SPATA5,0.743604656,1.837535991,2.225218526,0.825777769,0.408930167,0.999736701
MMS22L,0.743604656,1.837535991,2.225218526,0.825777769,0.408930167,0.999736701
MYO9A,0.743604656,1.837535991,2.225218526,0.825777769,0.408930167,0.999736701
CENPB,0.743604656,1.837535991,2.225218526,0.825777769,0.408930167,0.999736701
CCDC97,0.743604656,1.837535991,2.225218526,0.825777769,0.408930167,0.999736701
HDDC2,3.644393218,-0.909186893,1.101366882,-0.825507747,0.409083386,0.999736701
DCTN3,5.424157804,0.709697557,0.861448868,0.823841767,0.410029472,0.999736701
URI1,7.542992301,-0.604033509,0.733796136,-0.823162564,0.410415555,0.999736701
PCNT,1.557177994,-1.430914423,1.738792719,-0.822935596,0.410544619,0.999736701
CUL4A,2.281856733,1.112087147,1.351940469,0.822585885,0.410743528,0.999736701
NDUFA8,2.581425243,-1.003428639,1.22054533,-0.822115012,0.411011442,0.999736701
CINP,1.365702494,1.478648693,1.798938566,0.821956191,0.41110183,0.999736701
NR2C2AP,1.619685902,1.376888167,1.675416892,0.821818243,0.411180349,0.999736701
PAFAH1B1,6.318785239,-0.685651951,0.834394268,-0.821736171,0.411227068,0.999736701
POMP,12.8072017,0.463459188,0.564256178,0.821363073,0.411439491,0.999736701
SRGN,27.61885648,0.364646416,0.444071893,0.821142751,0.411564961,0.999736701
TSPYL4,1.099539797,1.600739731,1.950224852,0.820797525,0.411761609,0.999736701
CANT1,1.099539797,1.600739731,1.950224852,0.820797525,0.411761609,0.999736701
ITM2B,67.4090439,-0.240012991,0.292450108,-0.820697222,0.411818754,0.999736701
LSM10,6.013116981,-0.649378896,0.79166746,-0.820267258,0.412063768,0.999736701
EPOR,0.780779205,1.909396216,2.327944784,0.820206832,0.412098208,0.999736701
YPEL2,2.501252277,-1.062957697,1.296127541,-0.820102701,0.412157563,0.999736701
DCAF10,1.65700442,1.331977449,1.624714395,0.819822519,0.412317291,0.999736701
C19orf12,1.141328058,-1.517592018,1.851278045,-0.819753695,0.412356533,0.999736701
VPS36,4.980759681,-0.721472917,0.880638006,-0.819261617,0.412637166,0.999736701
WDR89,1.136714345,1.671162897,2.039928004,0.819226411,0.412657249,0.999736701
PUSL1,1.126367312,-1.562908718,1.909146858,-0.81864248,0.412990423,0.999736701
VEZT,1.126367312,-1.562908718,1.909146858,-0.81864248,0.412990423,0.999736701
SPCS1,20.06488926,0.374489809,0.457773759,0.818067445,0.413318677,0.999736701
PIAS3,0.492109654,2.511953823,3.070601088,0.818065828,0.4133196,0.999736701
FLVCR1-DT,0.492109654,2.511953823,3.070601088,0.818065828,0.4133196,0.999736701
SLC4A2,0.492109654,2.511953823,3.070601088,0.818065828,0.4133196,0.999736701
MECP2,4.427947005,0.759788987,0.929093215,0.817774767,0.413485809,0.999736701
JADE1,2.010787176,-1.120813758,1.370639586,-0.817730474,0.413511106,0.999736701
AK2,1.849447091,-1.17012416,1.431049266,-0.817668677,0.413546401,0.999736701
RCSD1,9.326233657,-0.525225335,0.642976322,-0.816865749,0.414005153,0.999736701
CCDC66,5.063947497,-0.704387194,0.86255711,-0.816626732,0.414141774,0.999736701
EIF2D,2.045003626,-1.140649792,1.397080115,-0.816452671,0.414241282,0.999736701
TSNAX,2.30235517,-1.033033424,1.26558959,-0.816246777,0.414359008,0.999736701
MED4,5.500021805,0.701720732,0.860294232,0.815675273,0.414685885,0.999736701
PPTC7,1.474062212,1.406835951,1.727155282,0.814539356,0.415336036,0.999736701
SON,22.93171289,0.34472299,0.423319966,0.814331989,0.415454789,0.999736701
ELF2,6.465908654,-0.634693015,0.779420092,-0.814314413,0.415464855,0.999736701
PNISR,15.85384809,0.420084634,0.516475631,0.813367773,0.416007231,0.999736701
KLF6,37.08999517,0.3469006,0.426862269,0.812675717,0.416404007,0.999736701
ZKSCAN1,1.809257693,-1.186840133,1.460861914,-0.812424584,0.416548044,0.999736701
ZNF451,3.13326135,0.889151505,1.09485108,0.812120956,0.41672223,0.999736701
HEBP2,10.59570422,-0.515580328,0.635128722,-0.811772969,0.416921915,0.999736701
DTYMK,1.836832765,-1.161418806,1.432631445,-0.810689176,0.417544191,0.999736701
SEC22B,2.554311008,0.983822368,1.216819861,0.808519321,0.418791688,0.999736701
FBXL5,1.81984445,1.243700225,1.539072421,0.808084277,0.419042068,0.999736701
TOMM40,2.118463277,1.076818316,1.332776616,0.807951087,0.41911874,0.999736701
BBC3,2.708638303,-0.94842124,1.174374764,-0.807596748,0.41932276,0.999736701
FOSB,2.24459276,1.110948653,1.375758092,0.80751744,0.419368431,0.999736701
CFAP298,2.997353543,0.936688902,1.16062139,0.807058107,0.419633007,0.999736701
RPUSD3,2.258655649,-1.092870417,1.354520799,-0.806831773,0.419763411,0.999736701
DNAJC9,2.162527784,-1.100265287,1.363748438,-0.806794902,0.419784657,0.999736701
SEC31A,2.74949613,-1.003160239,1.244954314,-0.805780765,0.420369271,0.999736701
RAB39B,0.845751062,-1.822023955,2.26215585,-0.80543697,0.420567565,0.999736701
ARHGEF7,0.772219474,-1.861773264,2.311731235,-0.805358874,0.420612617,0.999736701
ZCCHC3,0.772219474,-1.861773264,2.311731235,-0.805358874,0.420612617,0.999736701
UBL7,1.271466543,-1.483264208,1.843024361,-0.804799024,0.420935665,0.999736701
NME4,1.271466543,-1.483264208,1.843024361,-0.804799024,0.420935665,0.999736701
ACP5,4.793981627,-0.717653868,0.891907748,-0.804627911,0.421034431,0.999736701
HLTF,1.327896795,-1.466401475,1.823626335,-0.804112908,0.421331771,0.999736701
MIATNB,1.43652258,-1.306293512,1.626173555,-0.803292803,0.421805517,0.999736701
UBE2L3,7.398188839,0.581082214,0.724611999,0.801921876,0.422598151,0.999736701
ZNF24,3.127437481,0.894355041,1.115390691,0.801831186,0.422650616,0.999736701
CMC2,4.180371582,0.774485463,0.966003511,0.801741871,0.42270229,0.999736701
CISD3,3.982410373,0.812350967,1.014276659,0.800916555,0.423179956,0.999736701
MAD2L2,1.455474937,1.386088343,1.731214047,0.800645273,0.423337033,0.999736701
ZBTB41,1.455474937,1.386088343,1.731214047,0.800645273,0.423337033,0.999736701
MTR,1.10113866,-1.535289051,1.918937518,-0.800072455,0.423668819,0.999736701
IFIH1,0.7536322,-1.861794933,2.328138514,-0.799692511,0.423888973,0.999736701
TATDN2,0.7536322,-1.861794933,2.328138514,-0.799692511,0.423888973,0.999736701
PARG,0.7536322,-1.861794933,2.328138514,-0.799692511,0.423888973,0.999736701
C18orf21,0.7536322,-1.861794933,2.328138514,-0.799692511,0.423888973,0.999736701
UBE2Q1,2.263269458,1.095005021,1.369526244,0.799550228,0.423971434,0.999736701
VCP,6.075314352,-0.631079952,0.790364339,-0.798467138,0.424599456,0.999736701
FBXO11,2.947564668,0.921074688,1.15361906,0.798421871,0.424625715,0.999736701
PHC3,2.724267478,-0.988222268,1.238161017,-0.79813712,0.424790923,0.999736701
IL2RB,1.653785946,1.241161525,1.555296635,0.798022382,0.424857502,0.999736701
TMSB10,336.5507858,0.15794242,0.197947319,0.797901285,0.424927777,0.999736701
CYTH4,1.96590516,1.144757678,1.436260868,0.79704022,0.425427673,0.999736701
REX1BD,9.442274816,0.523936101,0.657448729,0.796923133,0.425495675,0.999736701
CENPX,2.597602475,0.976474317,1.22596591,0.796493858,0.425745044,0.999736701
KIAA2026,2.254281661,1.011785704,1.270914914,0.796108137,0.425969185,0.999736701
IRAK4,3.156274536,-0.890270816,1.118361642,-0.796049133,0.426003478,0.999736701
THUMPD1,6.850529522,0.586129818,0.736710495,0.795604002,0.42626224,0.999736701
CERS2,2.476515411,-1.043411459,1.311677391,-0.795478725,0.426335082,0.999736701
GAR1,1.916933794,1.096624232,1.379331527,0.795040358,0.426590026,0.999736701
PIGX,1.189694713,1.454519003,1.830361309,0.794662232,0.426810008,0.999736701
LAIR1,1.189694713,1.454519003,1.830361309,0.794662232,0.426810008,0.999736701
GLO1,2.569076985,-1.094111697,1.377103607,-0.794502092,0.426903191,0.999736701
PSME2,19.9201725,0.361148325,0.4551533,0.793465246,0.42750681,0.999736701
RAB33A,3.0409747,-0.939448657,1.184103033,-0.793384216,0.427554004,0.999736701
PRPF6,4.2881804,-0.744068109,0.938832961,-0.792545788,0.428042504,0.999736701
OAS1,1.824218439,-1.156023742,1.458684293,-0.79251127,0.428062623,0.999736701
RRS1,1.991426862,1.083667295,1.369446318,0.791317835,0.428758544,0.999736701
ZNF253,1.185143984,-1.506369964,1.903957774,-0.791178242,0.428839986,0.999736701
CD79B,1.635491721,1.190347147,1.504643636,0.791115662,0.4288765,0.999736701
NOLC1,2.362730802,0.992835027,1.255003198,0.791101591,0.428884711,0.999736701
GINM1,2.477063468,1.0133611,1.280953501,0.791099052,0.428886193,0.999736701
CD48,36.34534267,-0.295558416,0.373628091,-0.791049772,0.428914948,0.999736701
OGDH,1.298143854,1.385801096,1.752323414,0.790836375,0.429039481,0.999736701
CTSL,10.49674604,-0.55743908,0.705520956,-0.790109883,0.429463599,0.999736701
C12orf57,32.83605569,-0.291501362,0.369144274,-0.789667843,0.429721776,0.999736701
BOD1L1,8.924649791,0.535869763,0.678641952,0.789620745,0.42974929,0.999736701
VRK2,1.043634004,1.629338499,2.063582618,0.789567854,0.429780188,0.999736701
ELP2,1.417935306,-1.352210619,1.713166223,-0.789304973,0.429933781,0.999736701
CDC25B,1.880648691,-1.156839506,1.465793362,-0.78922414,0.429981015,0.999736701
NECAP2,7.117244147,-0.582263659,0.738334619,-0.788617577,0.430335554,0.999736701
GOLGA4,5.914942936,0.647061623,0.820762801,0.788366167,0.430482555,0.999736701
MTF2,1.476711978,-1.291298328,1.638160824,-0.788261023,0.430544041,0.999736701
BORCS6,1.612823411,-1.199754108,1.522101859,-0.788221959,0.430566887,0.999736701
JAML,2.591629527,0.952938246,1.209598925,0.787813403,0.43080586,0.999736701
TM9SF4,1.489326304,-1.307452609,1.660436625,-0.787414942,0.431039002,0.999736701
PCBD1,2.656326364,-0.944710541,1.201313462,-0.786398031,0.431634337,0.999736701
HMGN1,23.85199452,0.332244631,0.4225056,0.786367402,0.431652276,0.999736701
RFXANK,1.638417146,1.325083085,1.686068387,0.78590115,0.431925401,0.999736701
NPM3,1.202309039,1.432291458,1.823630587,0.785406577,0.432215226,0.999736701
SLU7,2.088211361,-1.085064093,1.382260786,-0.784992314,0.432458075,0.999736701
MTAP,1.455109855,-1.270393222,1.618807863,-0.784770849,0.432587934,0.999736701
RPRD2,2.334747676,1.033917801,1.317499524,0.784757627,0.432595688,0.999736701
MYCBP2,9.741122114,-0.495480011,0.631404123,-0.784727235,0.432613511,0.999736701
FBXW5,4.408808832,-0.754874157,0.962568284,-0.784229202,0.432905633,0.999736701
SP110,5.928908128,0.665955114,0.849208289,0.784207034,0.432918638,0.999736701
CDK6,2.068674402,1.057805788,1.349358889,0.78393213,0.433079936,0.999736701
SUGP2,2.068674402,1.057805788,1.349358889,0.78393213,0.433079936,0.999736701
GSTP1,12.21954815,-0.458943294,0.585674674,-0.783614717,0.433266218,0.999736701
PTP4A2,17.58127835,-0.378707567,0.483462761,-0.783323138,0.433437379,0.999736701
ACTR2,14.35001969,0.422748741,0.539871195,0.783054818,0.433594922,0.999736701
ISG20,24.17604055,-0.3460878,0.442009156,-0.782987852,0.433634246,0.999736701
PMAIP1,2.195621394,1.059994181,1.355434704,0.78203264,0.434195391,0.999736701
EXOSC9,2.146988033,-1.044743622,1.336028211,-0.781977217,0.434227963,0.999736701
KMT5A,1.554252569,-1.33237013,1.70495503,-0.781469368,0.434526486,0.999736701
FBXO45,0.746990822,-1.820875889,2.332487388,-0.780658407,0.435003429,0.999736701
NDUFAF6,0.746990822,-1.820875889,2.332487388,-0.780658407,0.435003429,0.999736701
VPS39,0.746990822,-1.820875889,2.332487388,-0.780658407,0.435003429,0.999736701
EPN1,0.746990822,-1.820875889,2.332487388,-0.780658407,0.435003429,0.999736701
BUD23,3.519144105,-0.830754505,1.064535805,-0.780391323,0.435160574,0.999736701
SLC35B1,0.80919935,1.796684445,2.303906198,0.779842707,0.435483465,0.999736701
WDR92,0.46224085,-2.447505213,3.139181134,-0.779663584,0.435588919,0.999736701
AC145124.1,0.46224085,-2.447505213,3.139181134,-0.779663584,0.435588919,0.999736701
AL135925.1,0.46224085,-2.447505213,3.139181134,-0.779663584,0.435588919,0.999736701
ARNTL,2.841791636,-0.956787608,1.227613578,-0.779388258,0.435751039,0.999736701
NOL7,13.42440797,0.427766785,0.549341563,0.778690006,0.436162344,0.999736701
PINK1,1.171107439,1.429146674,1.835709466,0.778525524,0.436259266,0.999736701
FBXW7,1.171107439,1.429146674,1.835709466,0.778525524,0.436259266,0.999736701
YME1L1,4.682224587,-0.700929127,0.900383774,-0.778478186,0.436287162,0.999736701
EIF3I,7.679894996,0.585000785,0.751984011,0.777943116,0.436602548,0.999736701
DIMT1,2.352144045,-0.996542605,1.281931811,-0.777375673,0.436937161,0.999736701
CEP85,0.796585024,1.79664675,2.31229022,0.77699881,0.437159472,0.999736701
RAD54L2,0.796585024,1.79664675,2.31229022,0.77699881,0.437159472,0.999736701
AHR,0.796585024,1.79664675,2.31229022,0.77699881,0.437159472,0.999736701
CHPF2,0.796585024,1.79664675,2.31229022,0.77699881,0.437159472,0.999736701
MPHOSPH10,3.242420451,-0.823380912,1.060320623,-0.776539562,0.437430471,0.999736701
TXLNG,1.905385558,-1.181910555,1.522744316,-0.776171378,0.437647803,0.999736701
ATP10D,1.082374742,-1.437927357,1.853594242,-0.775750876,0.437896094,0.999736701
RNF8,1.082374742,-1.437927357,1.853594242,-0.775750876,0.437896094,0.999736701
TMEM218,1.082374742,-1.437927357,1.853594242,-0.775750876,0.437896094,0.999736701
TBCD,1.082374742,-1.437927357,1.853594242,-0.775750876,0.437896094,0.999736701
MUM1,2.161754744,1.06317122,1.370699639,0.775641278,0.437960821,0.999736701
BTF3L4,3.403050576,0.818980871,1.055967858,0.775573674,0.438000749,0.999736701
ELK3,5.191393368,-0.70609888,0.910575954,-0.775442045,0.438078498,0.999736701
THEMIS2,1.27955658,1.362270017,1.756922648,0.775372791,0.438119408,0.999736701
INTS10,2.609495589,-0.925467968,1.193780689,-0.775241195,0.43819715,0.999736701
ANXA4,2.976101219,0.919949971,1.187154589,0.774920116,0.438386865,0.999736701
FRAT2,0.728403547,-1.820612238,2.349770836,-0.774804168,0.438455386,0.999736701
SLC25A28,0.728403547,-1.820612238,2.349770836,-0.774804168,0.438455386,0.999736701
CTSW,3.702086313,-0.813266744,1.049656262,-0.7747934,0.43846175,0.999736701
FBXW4,1.372636922,1.375345824,1.776093463,0.774365681,0.438714572,0.999736701
EIF4G2,15.01865875,0.407532465,0.52636556,0.774238468,0.438789784,0.999736701
DRAM2,2.17703412,1.043706642,1.348491817,0.773980701,0.438942204,0.999736701
PGAM1,6.984001389,-0.569772546,0.736223021,-0.773912973,0.438982258,0.999736701
PYROXD1,2.232885367,1.062146716,1.372498234,0.773878385,0.439002713,0.999736701
RRP1B,2.451170353,-0.99281348,1.283933198,-0.773259451,0.439368848,0.999736701
ADAR,5.422657859,0.663134212,0.858088072,0.77280437,0.439638167,0.999736701
ACLY,1.666693321,1.192803308,1.543517609,0.772782442,0.439651146,0.999736701
COX7B,16.28641218,0.389909481,0.504566875,0.772760758,0.439663981,0.999736701
PMPCA,1.483751113,1.245966325,1.612364328,0.772757313,0.439666021,0.999736701
CDK19,1.159915332,-1.477949188,1.912765653,-0.772676562,0.439713821,0.999736701
CAP1,14.8494655,0.40187836,0.520123596,0.772659351,0.43972401,0.999736701
ZC3HAV1,4.979322275,0.68586582,0.88772902,0.772607186,0.43975489,0.999736701
DVL1,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
SLC35E2A,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
RERE,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
GOLPH3L,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
PPP1R12B,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
CPSF3,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
WNT6,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
POPDC2,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
SH3BP2,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
LINC02482,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
KPNA5,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
VNN2,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
UMAD1,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
TMLHE,0.430862605,-2.298489341,2.975732238,-0.772411345,0.439870836,0.999736701
